==================== AXHL REGULAR SEASON SCHEDULE - Created by Dakota ====================
Seed: 470499423435505196
 
"(HOME) Albany Devils VS (AWAY) Washington Capitals -> 2025-02-23, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) Syracuse Crunch -> 2025-04-17, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Springfield Thunderbirds -> 2025-04-17, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) San Jose Sharks -> 2025-04-17, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Saint John Sea Dogs -> 2025-04-17, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Pittsburgh Penguins -> 2025-04-17, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Ontario Reign -> 2025-04-17, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) New York Rangers -> 2025-04-17, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) New Jersey Devils -> 2025-04-17, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) New Haven Eagles -> 2025-04-17, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Montreal Canadiens -> 2025-04-17, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Minnesota Wild -> 2025-04-17, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Manitoba Moose -> 2025-04-17, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Brampton Beast VS (AWAY) Washington Capitals -> 2025-04-22, 9:55PM EST"
"(HOME) Calgary Flames VS (AWAY) Bloomington Bison -> 2025-04-22, 9:55PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Albany Devils -> 2025-04-22, 9:55PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Vegas Golden Knights -> 2025-04-22, 9:55PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Vancouver Canucks -> 2025-04-22, 9:55PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Utah HC -> 2025-04-22, 9:55PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Toronto Maple Leafs -> 2025-04-22, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) Toeldo Walleye -> 2025-04-22, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) TampaBay Lightning -> 2025-04-22, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Syracuse Crunch -> 2025-04-22, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Springfield Thunderbirds -> 2025-04-22, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) San Jose Sharks -> 2025-04-22, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Saint John Sea Dogs -> 2025-04-22, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Pittsburgh Penguins -> 2025-04-22, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Ontario Reign -> 2025-04-22, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) New York Rangers -> 2025-04-22, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) New Jersey Devils -> 2025-04-22, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) New Haven Eagles -> 2025-04-22, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Montreal Canadiens -> 2025-04-22, 9:55PM EST"
"(HOME) Manitoba Moose VS (AWAY) Minnesota Wild -> 2025-04-22, 9:55PM EST"
 
"(HOME) Calgary Flames VS (AWAY) Washington Capitals -> 2025-04-22, 10:35PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Brampton Beast -> 2025-04-22, 10:35PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Bloomington Bison -> 2025-04-22, 10:35PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Albany Devils -> 2025-04-22, 10:35PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Vegas Golden Knights -> 2025-04-22, 10:35PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Vancouver Canucks -> 2025-04-22, 10:35PM EST"
"(HOME) Dallas Stars VS (AWAY) Utah HC -> 2025-04-22, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Toronto Maple Leafs -> 2025-04-22, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Toeldo Walleye -> 2025-04-22, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) TampaBay Lightning -> 2025-04-22, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Syracuse Crunch -> 2025-04-22, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Springfield Thunderbirds -> 2025-04-22, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) San Jose Sharks -> 2025-04-22, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) Saint John Sea Dogs -> 2025-04-22, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Pittsburgh Penguins -> 2025-04-22, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Ontario Reign -> 2025-04-22, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) New York Rangers -> 2025-04-22, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) New Jersey Devils -> 2025-04-22, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) New Haven Eagles -> 2025-04-22, 10:35PM EST"
"(HOME) Minnesota Wild VS (AWAY) Montreal Canadiens -> 2025-04-22, 10:35PM EST"
 
====================================================================================================
 
